node,degree,closeness,betweenness,community,triangles,clustering
963,1031.2999999999956,0.8030546623794212,0.0004236367295819533,2,189279,0.018306248101767366
964,1174.6999999999914,0.7340191036002939,0.0002562682923404366,4,142980,0.023986323951881234
965,966.5999999999966,0.6842465753424658,0.0003237706644520271,1,94657,0.022365833332172087
966,596.9000000000019,0.7522590361445783,0.00047843434616981706,6,157039,0.01510975210486904
967,1081.099999999994,0.6884906960716747,0.0005165486127409975,4,98617,0.025343994701714372
968,1667.1999999999894,0.7780373831775701,7.004332321633592e-05,0,181338,0.03163637655548043
969,1339.799999999995,0.6637873754152824,6.502828814118061e-05,5,84498,0.04174827096291309
970,1703.5999999999897,0.76905311778291,0.0005403724174599259,0,170823,0.03197164298065871
971,1417.9999999999943,0.6642287234042553,2.798389571936666e-05,0,88540,0.0445046588117841
972,930.2999999999946,0.7223427331887202,0.0003492136090666484,3,124427,0.018489936250940524
973,1587.599999999989,0.7823022709475332,0.001602304574916465,5,173240,0.028236655816254903
974,807.5999999999977,0.6791298436437797,0.00019453559867721522,1,100113,0.02053053576134268
975,812.4999999999977,0.6880165289256198,0.0001333999329991314,6,110040,0.02015951395207629
976,1422.2999999999909,0.7025316455696202,0.0004020386451916178,5,109247,0.0337260303339245
977,959.5999999999977,0.7340191036002939,0.00023499339909938886,3,141277,0.020177937892688076
978,1025.0999999999963,0.6823770491803278,0.00022266755733689602,4,95011,0.025849649836874728
979,1473.9999999999898,0.7130620985010707,0.0004102633027148725,0,123275,0.03439322534702521
980,1104.0999999999924,0.7841444270015698,0.00018017349346674663,3,172166,0.018957565931914343
981,1388.7999999999927,0.708008504606662,2.7768965644717145e-05,5,113766,0.0337553544602843
982,987.0999999999967,0.7433035714285714,0.000454195009973233,3,148040,0.01963285172125515
983,523.8000000000022,0.6629064366290643,4.914734373652209e-05,2,84661,0.016590983285371935
984,1500.9999999999939,0.7340191036002939,0.00011534580672857226,5,136041,0.03205400141766643
985,1639.6999999999884,0.8056451612903226,6.432618323065884e-05,0,196214,0.028988008154661057
986,1105.1999999999962,0.7405485544848036,0.0007964210035018318,3,140181,0.02086232035598171
987,1478.1999999999894,0.7244379985496737,0.0009732511402518083,4,133819,0.029364558371316282
988,906.5999999999968,0.655511811023622,9.929769448807525e-05,3,74184,0.02557537036359852
989,1621.299999999987,0.7756211180124224,0.0007606805201995584,5,164053,0.02874915110831371
990,1643.999999999986,0.7750193948797518,0.0010409541137664056,5,162328,0.0282041426185877
991,1653.6999999999919,0.7738187451587917,0.00011917395016927417,0,172286,0.03079276149662428
992,1366.199999999994,0.6677807486631016,0.00039675614157912083,0,87599,0.04049349956413734
993,1072.5999999999951,0.830423940149626,0.00012876077227001297,3,209478,0.017909572826727334
994,1047.4999999999945,0.7378138847858198,0.0003216309161532943,3,138926,0.020194902313061366
995,864.4999999999982,0.7105263157894737,0.0002414572220851446,6,124089,0.019125614131824283
996,1504.9999999999932,0.6786684782608695,0.00037963815518925735,0,98746,0.042290378438272734
997,1445.1999999999935,0.7455223880597015,7.952412762032e-05,0,153720,0.03164216276203481
998,645.2,0.7334801762114538,4.847867239316805e-05,2,139407,0.01514092999906359
999,806.1999999999981,0.6819112627986348,0.00022440610282961653,6,106642,0.021554220780208307
1000,767.699999999998,0.7151037938439513,0.0004470067930321771,6,128843,0.017362111095896356
