,node,degree,closeness,betweenness,community,triangles,clustering
158,159,1221.4999999999916,0.7297297297297297,0.0005343185536906,6,138287,0.023703976833655
571,572,856.2999999999985,0.7192224622030238,5.115335776658422e-05,6,139608,0.0206550816778538
593,594,1176.4999999999927,0.7708333333333334,0.000125208709043,6,170557,0.0218356377107726
724,725,1040.399999999996,0.797923322683706,0.0009440636361144,6,188847,0.0181244003646752
751,752,890.0999999999975,0.6387468030690537,0.0002774986074919,6,63821,0.0246720798703242
365,366,864.9999999999976,0.697138869504536,0.0001232695621473,6,108172,0.0196305369323435
363,364,996.4999999999958,0.7556732223903178,0.0002678028730132,6,162682,0.0199038350211715
358,359,1119.2999999999925,0.6691225720026792,0.0003400862452298,6,86255,0.0264243390905337
78,79,924.0999999999972,0.7161290322580646,0.0002958870694341,6,128948,0.0196229091075366
77,78,1160.8999999999942,0.6795918367346939,0.0003380133640654,6,94329,0.0262884541136287
750,751,608.5000000000022,0.7738187451587917,0.0001541287446431,6,175051,0.0155415811051282
272,273,1039.799999999996,0.721820809248555,0.0003500494482458,6,132586,0.0214216684156475
271,272,876.899999999998,0.7596958174904943,0.0001509047935233,6,162651,0.0179072337090747
269,270,669.0000000000007,0.6102626756261453,1.604811224049701e-05,6,49529,0.0273875643914832
264,265,974.7999999999962,0.7207792207792207,0.000197782707246,6,133356,0.0209786844295633
263,264,1028.699999999997,0.7702390131071704,0.0004140747293719,6,171569,0.0191991312996482
261,262,1041.9999999999943,0.7297297297297297,0.0006224995870954,6,138950,0.0210283418634712
450,451,799.4999999999987,0.675,5.857560967781409e-05,6,98835,0.0205164651751129
444,445,1015.7999999999972,0.7732198142414861,0.0004850207589018,6,171959,0.0187339557739532
907,908,1024.8999999999978,0.7780373831775701,8.343585497894116e-05,6,177731,0.0195837033785435
906,907,781.3999999999975,0.6695710455764075,0.0001461046885228,6,85170,0.0197964671705152
64,65,1174.09999999999,0.7244379985496737,0.0006977585467899,6,131105,0.022765833809233
717,718,1069.099999999994,0.6602775941837409,0.0001465560416796,6,81734,0.0276727545407679
710,711,889.899999999998,0.7110320284697509,2.464053900259645e-05,6,127745,0.020889835456437
707,708,929.299999999997,0.7780373831775701,0.0001220325201621,6,172058,0.0173181717499576
691,692,998.399999999996,0.8037007240547064,8.692727463602548e-06,6,197857,0.0184624818050015
194,195,1274.59999999999,0.738905325443787,0.0003462881719394,6,144892,0.023752100923011
193,194,637.6000000000007,0.797923322683706,2.6245350226646157e-05,6,190661,0.0152858638886183
607,608,436.60000000000286,0.708008504606662,0.0002312599840989,6,122458,0.0134658524632508
602,603,972.3999999999965,0.7678708685626441,8.706100890469627e-05,6,172354,0.0197289978471484
598,599,837.7999999999988,0.5942891136228435,0.0001203608418037,6,37606,0.0359692858022749
625,626,991.3999999999965,0.7649310872894334,0.0001520224299115,6,161020,0.0183264530652253
195,196,1227.299999999993,0.7045133991537377,0.0006658318782567,6,116787,0.0260534533597286
683,684,864.199999999999,0.6851851851851852,0.000387561910608,6,96623,0.0201154803907916
43,44,1039.2999999999952,0.7249637155297532,0.0002956196008968,6,135381,0.0214838264037803
42,43,1004.6999999999972,0.6736345246122725,0.0008270461510274,6,89576,0.0231220168135929
52,53,1104.699999999994,0.7750193948797518,0.0013588070368297,6,172963,0.0204426769491199
930,931,883.599999999998,0.6629064366290643,0.0001126711213551,6,83448,0.0225722558422551
927,928,928.1999999999964,0.709013484740951,0.0002373783268906,6,126299,0.0215419291042658
920,921,956.0999999999976,0.7361827560795873,0.0002145432005151,6,149037,0.0199057483546942
916,917,984.2999999999964,0.7433035714285714,0.0006816101338479,6,142030,0.0185433820474345
214,215,917.4999999999976,0.6611515552614163,0.0006736863784291,6,88879,0.0226542021000253
672,673,557.5000000000035,0.7672811059907834,0.0009201586355894,6,165369,0.0138887943251875
670,671,718.9999999999984,0.6908713692946058,3.376790283937912e-05,6,108182,0.0180948512525325
663,664,877.7999999999978,0.7928571428571428,0.0001310595832973,6,182501,0.0161697554630296
640,641,1125.2999999999947,0.6682274247491639,2.1213598367906976e-05,6,92452,0.0283231508185938
952,953,1002.8999999999976,0.7829153605015674,0.0008567351586723,6,178997,0.0182827538216647
974,975,812.4999999999977,0.6880165289256198,0.0001333999329991,6,110040,0.0201595139520762
407,408,875.7999999999981,0.7340191036002939,0.0001219322194606,6,147928,0.01992144865981
385,386,869.2999999999976,0.7350993377483444,4.2126294631304654e-05,6,147567,0.0191763276905477
379,380,1082.0999999999945,0.7829153605015674,0.0008385624952091,6,182081,0.0192091269327663
940,941,533.6000000000024,0.8011226944667201,8.59242676209944e-05,6,195946,0.0141073079352153
938,939,835.2999999999968,0.7166427546628408,4.112328761627359e-05,6,128524,0.0182621232776178
627,628,899.6999999999964,0.6525146962769431,0.0004947244537536,6,71205,0.0230601440716894
240,241,923.1999999999964,0.6880165289256198,0.0003159472097347,6,110640,0.023049315656995
227,228,637.6000000000012,0.7762237762237763,8.809744948689504e-05,6,171479,0.0146419397250326
656,657,820.999999999998,0.7000700770847933,0.0003527241336192,6,116632,0.0197442664111769
646,647,978.899999999996,0.7260174418604651,0.0002113670116342,6,126014,0.019530254326233
645,646,983.499999999995,0.7105263157894737,0.0002863816602404,6,122356,0.0204633032767783
